cliente_id,nombre_cliente,es_empresa,segmento,nif,provincia,email,telefono,fecha_alta,nif_valido,email_valido,telefono_valido
2517,Marianela Loida Vargas Sanabria,False,Consumidor Final,F97861865,Madrid,marianela.loida.varg@outlook.es,,2025-09-04,Válido,Válido,Revisar
1229,Distribuciones Tovar S.C.P,True,Taller/Pequeña Empresa,B82764376,Madrid,distribuciones.tovar@gmail.com,+34865 79 05 07,2021-04-13,Válido,Válido,Válido
1134,Juan José Vera Vera,False,Consumidor Final,L94183695,Málaga,juan.josé.vera.vera@outlook.es,+34 726 70 65 40,2022-07-20,Válido,Válido,Válido
3624,Ibañez Y Antón S.L.,True,Taller/Pequeña Empresa,P42648014,Alicante,ibañez.y.antón.s.l.@gmail.com,+34982292482,2023-06-09,Válido,Válido,Válido
4577,Inversiones Feijoo Y Asociados S.A. Sl,True,Distribuidor Mediano,N34903576,Sevilla,inversiones.feijoo.y@outlook.es,+34 924 49 78 72,2023-12-20,Válido,Válido,Válido
2941,Transportes Gjpj S.L.N.E,True,Taller/Pequeña Empresa,U97330798,Zaragoza,transportes.gjpj.s.l@empresa.es,+34887 83 74 44,2020-12-11,Válido,Válido,Válido
2896,Banco Del Levante S.A.,True,Taller/Pequeña Empresa,R42431822,Bilbao,banco.del.levante.s.@empresa.es,,2021-02-03,Válido,Válido,Revisar
1838,Restauración Del Noroeste S.Coop.,True,Taller/Pequeña Empresa,Q84170763,Zaragoza,restauración.del.nor@hotmail.com,+34987 87 88 36,2020-12-23,Válido,Válido,Válido
2611,Familia Pozo S.Coop.,True,Taller/Pequeña Empresa,M37402375,Murcia,familia.pozo.s.coop.@outlook.es,+34 941 25 50 32,2024-02-20,Válido,Válido,Válido
1650,Arco Y Corbacho S.L.N.E,True,Distribuidor Mediano,N13345404,Sevilla,arco.y.corbacho.s.l.@empresa.es,+34807 84 66 84,2024-08-24,Válido,Válido,Válido
2029,Fanny Malo Galan,False,Consumidor Final,D23880694,Barcelona,fanny.malo.galan@gmail.com,+34 924 88 41 83,2021-12-25,Válido,Válido,Válido
2456,Manufacturas Iej S.Com.,True,Taller/Pequeña Empresa,J84818976,Madrid,manufacturas.iej.s.c@gmail.com,+34986 57 25 62,2026-01-25,Válido,Válido,Válido
2564,Mohamed Valero Andrés,False,Consumidor Final,K77343991,Castellón,mohamed.valero.andré@outlook.es,+34943 29 32 88,2025-10-23,Válido,Válido,Válido
4553,Consultoría Duque S.A..,True,Distribuidor Mediano,A24551530,Barcelona,consultoría.duque.s.@empresa.es,+34943149842,2022-08-21,Válido,Válido,Válido
1051,Consultoría Armengol Y Asociados S.Coop.,True,Taller/Pequeña Empresa,N66390708,Barcelona,consultoría.armengol@outlook.es,+34 931850671,2022-12-28,Válido,Válido,Válido
2261,Félix Sans Marcos S.L.L.,True,Taller/Pequeña Empresa,M80241159,Málaga,félix.sans.marcos.s.@outlook.es,+34800495612,2026-01-24,Válido,Válido,Válido
1432,Alimentación Mas & Asociados S.A.T.,True,Taller/Pequeña Empresa,H25882013,Bizkaia,alimentación.mas.&.a@hotmail.com,+34910488899,2021-05-21,Válido,Válido,Válido
2947,Hotel Sarmiento Y Asociados S.C.P,True,Distribuidor Mediano,P53474974,Madrid,hotel.sarmiento.y.as@empresa.es,+34 974 066 187,2025-05-06,Válido,Válido,Válido
4327,Fabra Y Asociados S.L.L.,True,Taller/Pequeña Empresa,A93035510,Murcia,fabra.y.asociados.s.@hotmail.com,,2025-10-22,Válido,Válido,Revisar
1948,Nilda Alfaro Toledo,False,Consumidor Final,A672174,Madrid,nilda.alfaro.toledo@gmail.com,+34806 66 26 68,2021-04-16,Revisar,Válido,Válido
2373,Grupo Ferrández S.L.L.,True,Taller/Pequeña Empresa,A90548035,Zaragoza,grupo.ferrández.s.l.@gmail.com,+34872247073,2024-01-21,Válido,Válido,Válido
1790,Inmobiliaria Avanzadas S.A.,True,Distribuidor Mediano,N77702274,Valencia,inmobiliaria.avanzad@hotmail.com,+34876 61 12 84,2023-11-19,Válido,Válido,Válido
4597,Construcción Baeza S.Com..,True,Taller/Pequeña Empresa,V57194493,Sevilla,construcción.baeza.soutlook.es,+34871 651 460,2022-03-17,Válido,Revisar,Válido
1393,Soluciones Del Levante S.Com.,True,Taller/Pequeña Empresa,B65629268,Barcelona,soluciones.del.levan@outlook.es,+34 945 47 29 29,2024-06-10,Válido,Válido,Válido
4337,Carvajal Y Moles S.Coop.,True,Taller/Pequeña Empresa,S25975536,Sevilla,carvajal.y.moles.s.c@hotmail.com,+34975000190,2026-01-19,Válido,Válido,Válido
1937,Ámbar Baró Barrio,False,Consumidor Final,L71787651,Murcia,ámbar.baró.barriohotmail.com,,2024-01-06,Válido,Revisar,Revisar
4133,Vicente Y Palomino S.Coop.,True,Taller/Pequeña Empresa,W87416904,Sevilla,vicente.y.palomino.s@hotmail.com,+34 972491106,2024-03-17,Válido,Válido,Válido
1211,Industrias Bjin S.C.P,True,Taller/Pequeña Empresa,R192635,Málaga,industrias.bjin.s.c.@hotmail.com,,2021-05-03,Revisar,Válido,Revisar
2052,Concepción Rueda Llobet,False,Consumidor Final,H74787744,Málaga,concepción.rueda.llo@hotmail.com,+34864809624,2022-01-24,Válido,Válido,Válido
1139,Toribio Mármol Llano,False,Consumidor Final,M31306555,Alicante,toribio.mármol.llano@hotmail.com,+34 841566765,2026-02-04,Válido,Válido,Válido
2569,Finanzas Miranda S.Com.,True,Taller/Pequeña Empresa,Q81751708,Barcelona,finanzas.miranda.s.c@outlook.es,+34911 00 30 76,2025-10-06,Válido,Válido,Válido
4400,Petrona Mayo Sarabia S.L.U.,True,Distribuidor Mediano,R34030243,Valencia,petrona.mayo.sarabia@gmail.com,,2022-01-23,Válido,Válido,Revisar
4633,Quero Y Maza S.Com.,True,Taller/Pequeña Empresa,G22513974,Zaragoza,quero.y.maza.s.com.@gmail.com,+34979735956,2024-06-30,Válido,Válido,Válido
3538,Comercial Roselló S.Com.,True,Taller/Pequeña Empresa,J84389476,Sevilla,comercial.roselló.s.@gmail.com,,2022-08-03,Válido,Válido,Revisar
1325,Nereida Robles Diaz S.A.,True,Taller/Pequeña Empresa,N33535297,Bizkaia,nereida.robles.diaz.@hotmail.com,+34 812 169 797,2021-07-16,Válido,Válido,Válido
3597,Garmendia Y Asociados S.L.,True,Taller/Pequeña Empresa,E90449296,Valencia,garmendia.y.asociado@hotmail.com,+34977 731 739,2025-06-30,Válido,Válido,Válido
3930,Sevillano & Asociados S.Com.,True,Taller/Pequeña Empresa,V99460547,Málaga,sevillano.&.asociado@hotmail.com,+34 922 404 492,2023-04-03,Válido,Válido,Válido
2706,Farmaceútica Mc S.C.P,True,Taller/Pequeña Empresa,K92059030,Madrid,farmaceútica.mc.s.c.@empresa.es,+34 979230342,2020-10-07,Válido,Válido,Válido
2558,Isabela Sánchez Vazquez,False,Consumidor Final,L58416029,Alicante,isabela.sánchez.vazqhotmail.com,,2022-02-22,Válido,Revisar,Revisar
1299,Grupo Fernández S.L.N.E,True,Distribuidor Mediano,D60037465,Sevilla,grupo.fernández.s.l.@empresa.es,+34 873030705,2024-07-19,Válido,Válido,Válido
4536,Inmobiliaria Cervantes & Asociados S.Coop..,True,Taller/Pequeña Empresa,E84040798,Madrid,inmobiliaria.cervant@gmail.com ,+34879 30 83 30,2021-01-27,Válido,Válido,Válido
3987,Infraestructuras Santiago S.Com.,True,Taller/Pequeña Empresa,M703228,Castellón,infraestructuras.san@hotmail.com,+34923267203,2022-10-29,Revisar,Válido,Válido
1251,Despacho Internacionales S.Com.,True,Taller/Pequeña Empresa,R64914054,Murcia,despacho.internacion@hotmail.com,+34 820463031,2025-10-24,Válido,Válido,Válido
4148,Antonia Pardo Guillen S.L.,True,Taller/Pequeña Empresa,L42680207,Valencia,antonia.pardo.guille@outlook.es,+34881198872,2022-11-26,Válido,Válido,Válido
4542,Águila Y Gimenez S.L.,True,Taller/Pequeña Empresa,Q68878740,Barcelona,águila.y.gimenez.s.l@hotmail.com,+34 879 503 058,2023-03-23,Válido,Válido,Válido
3458,Seguí Y Lerma S.Coop.,True,Taller/Pequeña Empresa,M60454492,Castellón,seguí.y.lerma.s.coop@hotmail.com,+34 979 86 92 85,2022-04-21,Válido,Válido,Válido
2578,Suministros Palmer S.Coop.,True,Taller/Pequeña Empresa,K76878955,Castellón,suministros.palmer.s@outlook.es,+34 985 982 604,2026-02-13,Válido,Válido,Válido
3951,Grupo Sanjuan S.Com.,True,Taller/Pequeña Empresa,V16689317,Castellón,grupo.sanjuan.s.com.@gmail.com,,2022-01-05,Válido,Válido,Revisar
3176,Banca Privada Beltran S.A.,True,Taller/Pequeña Empresa,F81774011,Castellón,banca.privada.beltra@hotmail.com,,2022-03-23,Válido,Válido,Revisar
2426,Inversiones Integrales S.L.,True,Fabricante Grande,P930110,Zaragoza,inversiones.integral@empresa.es,+34800 02 73 00,2024-05-03,Revisar,Válido,Válido
1670,Comercial Mf S.A.U,True,Distribuidor Mediano,H291071,Madrid,comercial.mf.s.a.u@empresa.es,+34982861405,2023-03-04,Revisar,Válido,Válido
1805,Angulo & Asociados S.L.,True,Taller/Pequeña Empresa,B96029038,Bizkaia,angulo.&.asociados.s@outlook.es,+34977416787,2025-02-04,Válido,Válido,Válido
1314,Adela Arellano Flores,False,Consumidor Final,R63015826,Murcia,adela.arellano.flore@outlook.es,+34930583003,2021-10-19,Válido,Válido,Válido
1408,Isa Del Iborra,False,Consumidor Final,G49402883,Sevilla,isa.del.iborra@gmail.com,+34847 66 34 16,2024-02-04,Válido,Válido,Válido
3249,Hotel Internacionales S.C.P,True,Distribuidor Mediano,F61530317,Murcia,hotel.internacionale@gmail.com,+34 981 35 71 92,2021-02-12,Válido,Válido,Válido
1321,Minería Del Noroeste S.Com.,True,Taller/Pequeña Empresa,R33562830,Málaga,minería.del.noroeste@gmail.com,+34800873753,2020-07-06,Válido,Válido,Válido
2545,Familia Puente S.L.,True,Taller/Pequeña Empresa,E96969029,Madrid,familia.puente.s.l.@gmail.com,+34 925300622,2021-03-06,Válido,Válido,Válido
2490,Fábrica Eeyh S.A.,True,Distribuidor Mediano,E40161549,Alicante,fábrica.eeyh.s.a.@outlook.es,+34845213217,2022-11-09,Válido,Válido,Válido
3096,Roma Y Martí S.L.L.,True,Taller/Pequeña Empresa,K28476277,Bizkaia,roma.y.martí.s.l.l.@outlook.es,+34 820632957,2021-10-03,Válido,Válido,Válido
2436,Peñalver & Asociados S.A.,True,Taller/Pequeña Empresa,D52156045,Murcia,peñalver.&.asociados@outlook.es,+34 972 18 44 49,2020-10-12,Válido,Válido,Válido
3684,Grupo Benavente S.L.,True,Taller/Pequeña Empresa,B81214939,Madrid,grupo.benavente.s.l.@hotmail.com,+34945 647 951,2021-04-30,Válido,Válido,Válido
1802,Despacho Gzi S.L.,True,Taller/Pequeña Empresa,G91339562,Alicante,despacho.gzi.s.l.@empresa.es,,2021-10-18,Válido,Válido,Revisar
2188,Maximiano Aranda Caballero S.L.,True,Taller/Pequeña Empresa,V87263201,Málaga,maximiano.aranda.cab@outlook.es,+34823 000 515,2025-11-08,Válido,Válido,Válido
3634,Promociones Lopez Y Asociados S.A.,True,Taller/Pequeña Empresa,G17653101,Alicante,promociones.lopez.y.@hotmail.com,+34 726166497,2020-07-09,Válido,Válido,Válido
4513,Servicios Sastre S.A..,True,Taller/Pequeña Empresa,U233323,Madrid,servicios.sastre.s.a@hotmail.com,+34 882 62 83 14,2026-03-22,Revisar,Válido,Válido
2025,Talleres Ge S.L.,True,Taller/Pequeña Empresa,J94197247,Barcelona,talleres.ge.s.l.@hotmail.com,+34865902035,2023-02-22,Válido,Válido,Válido
3592,Talleres Um S.L.L.,True,Taller/Pequeña Empresa,R62976745,Madrid,talleres.um.s.l.l.@outlook.es,+34 730770177,2025-12-16,Válido,Válido,Válido
4423,Tecnologías Cases Y Asociados S.Com.,True,Fabricante Grande,U21360955,Sevilla,tecnologías.cases.y.@outlook.es,+34 887678203,2023-01-02,Válido,Válido,Válido
4364,María José De Monreal,False,Consumidor Final,P27939984,Bilbao,maría.josé.de.monrea@empresa.es,+34987 83 14 00,2025-08-14,Válido,Válido,Válido
1322,Consultoría Ihea S.L.,True,Taller/Pequeña Empresa,G92427773,Valencia,consultoría.ihea.s.l@hotmail,+34 826437447,2020-10-14,Válido,Revisar,Válido
2839,Instalaciones Llano Y Asociados S.Com.,True,Distribuidor Mediano,D74336097,Málaga,instalaciones.llano.@outlook.es,+34 845010824,2025-07-25,Válido,Válido,Válido
4626,Oliveras Y Ordóñez S.Coop. S.L.,True,Distribuidor Mediano,M78113730,Murcia,oliveras.y.ordóñez.s@hotmail,+34 887 45 66 22,2023-12-06,Válido,Revisar,Válido
4021,Narváez Y Aguiló S.L.,True,Taller/Pequeña Empresa,B13402843,Bilbao,narváez.y.aguiló.s.l@outlook.es,+34 886750557,2024-06-24,Válido,Válido,Válido
3769,Ochoa & Asociados S.Coop.,True,Taller/Pequeña Empresa,E20665796,Sevilla,ochoa.&.asociados.s.@outlook.es ,+34 978 601 458,2022-03-27,Válido,Válido,Válido
2779,Rosa Andres-Arco,False,Consumidor Final,H76145774,Málaga,rosa.andres-arco@empresa.es,+34 828 089 857,2021-10-22,Válido,Válido,Válido
3626,Isabela Vélez Zamorano S.A.D,True,Distribuidor Mediano,E14388477,Barcelona,isabela.vélez.zamora@hotmail.com,+34 849736548,2022-07-03,Válido,Válido,Válido
3702,Infraestructuras Juf S.L.,True,Distribuidor Mediano,R51105057,Alicante,infraestructuras.juf@outlook.es,+34920 93 21 35,2025-04-02,Válido,Válido,Válido
3215,Inmobiliaria Chacón & Asociados S.A.,True,Taller/Pequeña Empresa,K69364567,Barcelona,inmobiliaria.chacón.@hotmail.com,+34827465022,2025-01-09,Válido,Válido,Válido
3043,Soluciones Axxu S.Com.,True,Distribuidor Mediano,H81062939,Barcelona,soluciones.axxu.s.co@hotmail,+34977 070 385,2020-10-18,Válido,Revisar,Válido
1839,Águila Y Gimenez S.L.,True,Taller/Pequeña Empresa,Q68878740,Barcelona,águila.y.gimenez.s.l@hotmail.com,+34 879 503 058,2023-03-23,Válido,Válido,Válido
4372,Compañía Pms S.L.,True,Taller/Pequeña Empresa,R76084903,Zaragoza,compañía.pms.s.l.@hotmail.com,+34743 10 16 63,2024-12-01,Válido,Válido,Válido
1052,Mercedes Segura Coronado,False,Consumidor Final,U66240084,Murcia,mercedes.segura.coro@outlook.es,+34 962849877,2023-01-01,Válido,Válido,Válido
3093,Aurelio Calatayud Corominas S.L.N.E,True,Taller/Pequeña Empresa,N49568600,Bizkaia,aurelio.calatayud.co@hotmail.com,+34 921 036 871,2022-05-13,Válido,Válido,Válido
2963,Goyo Abril Pedro S.C.P,True,Taller/Pequeña Empresa,G55303025,Madrid,goyo.abril.pedro.s.c@gmail.com,+34986 243 884,2024-04-14,Válido,Válido,Válido
3345,Fábrica Yy S.L.N.E,True,Taller/Pequeña Empresa,P73140855,Alicante,fábrica.yy.s.l.n.e@gmail.com,+34 973072173,2024-07-23,Válido,Válido,Válido
3827,Hermanos Castrillo S.Coop.,True,Distribuidor Mediano,N26924127,Zaragoza,hermanos.castrillo.s@gmail.com ,+34 745 665 183,2023-01-16,Válido,Válido,Válido
2018,Clímaco Salamanca Paniagua,False,Consumidor Final,W76626341,Barcelona,clímaco.salamanca.pa@outlook.es,+34985309451,2025-09-26,Válido,Válido,Válido
1414,Salazar Y Huertas S.L.,True,Taller/Pequeña Empresa,U25878730,Castellón,salazar.y.huertas.s.@gmail.com,+34743718376,2024-06-01,Válido,Válido,Válido
2406,Cándido Vega Coloma,False,Consumidor Final,L60350701,Murcia,cándido.vega.coloma@outlook.es,+34821 374 556,2020-12-09,Válido,Válido,Válido
3819,Goñi Y Jimenez S.Coop.,True,Taller/Pequeña Empresa,J62632484,Castellón,goñi.y.jimenez.s.coo@gmail.com,+34 888038955,2025-01-10,Válido,Válido,Válido
2681,Hugo Fortuny Pol,False,Consumidor Final,M52171230,Alicante,hugo.fortuny.pol@empresa.es,+34 925604500,2022-11-02,Válido,Válido,Válido
2965,Hnos Peñas S.L.N.E,True,Taller/Pequeña Empresa,L75171676,Castellón,hnos.peñas.s.l.n.e@hotmail.com,+34 885315890,2021-02-02,Válido,Válido,Válido
1921,Chaparro & Asociados S.C.P,True,Taller/Pequeña Empresa,F97210510,Castellón,chaparro.&.asociados@outlook.es,+34 948 834 414,2023-10-03,Válido,Válido,Válido
3885,Teodora Osuna Quesada,False,Consumidor Final,A62233161,Valencia,teodora.osuna.quesad@gmail.com,+34 710 762 282,2021-03-10,Válido,Válido,Válido
2510,René Bauzà Carnero,False,Consumidor Final,C29396573,Bizkaia,rené.bauzà.carnero@empresa.es,+34806 797 714,2020-09-17,Válido,Válido,Válido
1144,Paredes Y Asociados S.L.N.E,True,Taller/Pequeña Empresa,U78140959,Alicante,paredes.y.asociados.@hotmail.com,+34749 275 571,2023-10-19,Válido,Válido,Válido
2281,Consultoría Peñas Y Asociados S.A.,True,Taller/Pequeña Empresa,N16174008,Barcelona,consultoría.peñas.y.@empresa.es,+34 871477894,2023-06-09,Válido,Válido,Válido
2104,Rolando Padilla,False,Consumidor Final,E20488284,Barcelona,rolando.padilla@gmail.com,,2020-08-27,Válido,Válido,Revisar
2637,Hnos Cabañas S.L.,True,Distribuidor Mediano,K60636474,Castellón,hnos.cabañas.s.l.@hotmail.com,,2025-11-05,Válido,Válido,Revisar
2501,Valderrama Y Sanmiguel S.Com.,True,Taller/Pequeña Empresa,R67405901,Bizkaia,valderrama.y.sanmigu@outlook.es,+34902 915 795,2022-08-21,Válido,Válido,Válido
1076,Transportes Comas Y Asociados S.Coop.,True,Taller/Pequeña Empresa,K32269779,Barcelona,transportes.comas.y.@outlook.es,+34924 58 86 75,2025-07-01,Válido,Válido,Válido
1912,Daniel Lerma Vives S.L.,True,Taller/Pequeña Empresa,S75661787,Castellón,daniel.lerma.vives.s@gmail.com,+34722 632 570,2021-11-26,Válido,Válido,Válido
4193,Lladó Y Villalobos S.C.P,True,Taller/Pequeña Empresa,L55983437,Sevilla,lladó.y.villalobos.s@outlook.es,+34843 10 92 22,2022-05-16,Válido,Válido,Válido
2315,Verdú Y Asociados S.Coop.,True,Taller/Pequeña Empresa,L99659144,Castellón,verdú.y.asociados.s.@gmail.com,+34 946 094 412,2023-09-09,Válido,Válido,Válido
1511,Consultoría Espinosa S.C.P,True,Taller/Pequeña Empresa,F74764506,Málaga,consultoría.espinosa@gmail.com,,2023-03-08,Válido,Válido,Revisar
3610,Remigio Bilbao,False,Consumidor Final,F78340964,Sevilla,remigio.bilbao@empresa.es,+34985641761,2024-03-01,Válido,Válido,Válido
4346,Alimentación Suarez S.A.,True,Taller/Pequeña Empresa,S72537554,Castellón,alimentación.suarez.@gmail.com,+34902818513,2021-10-12,Válido,Válido,Válido
4457,Grupo Cañete S.L.N.E,True,Taller/Pequeña Empresa,J28307619,Málaga,grupo.cañete.s.l.n.e@outlook.es,+34 721 771 062,2023-09-28,Válido,Válido,Válido
1411,Demetrio Bosch Contreras,False,Consumidor Final,F22879054,Valencia,demetrio.bosch.contr@gmail.com,+34717 356 475,2023-03-01,Válido,Válido,Válido
2132,Marta Manuel Gomila S.Coop.,True,Distribuidor Mediano,M86553214,Barcelona,marta.manuel.gomila.@gmail.com,,2021-01-03,Válido,Válido,Revisar
1682,Alimentación Ibérica S.L.U.,True,Distribuidor Mediano,H26476859,Barcelona,alimentación.ibérica@outlook.es,+34944 149 872,2023-09-02,Válido,Válido,Válido
1561,Inversiones Uribe Y Asociados S.A.T.,True,Distribuidor Mediano,F62286700,Valencia,inversiones.uribe.y.@hotmail.com,+34 624 47 14 62,2023-04-29,Válido,Válido,Válido
1463,Comercial Iberia S.A.,True,Taller/Pequeña Empresa,P76943778,Bilbao,comercial.iberia.s.a@outlook.es,+34925 020 994,2022-05-27,Válido,Válido,Válido
1124,Hermanos Castro S.Coop.,True,Distribuidor Mediano,W86181117,Zaragoza,hermanos.castro.s.co@gmail.com,+34 846229270,2022-11-10,Válido,Válido,Válido
3478,Banca Privada Del Mediterráneo S.L.,True,Distribuidor Mediano,Q42730364,Barcelona,banca.privada.del.me,,2021-12-08,Válido,Revisar,Revisar
4616,Maricruz Pulido Perales S.L.L.,True,Taller/Pequeña Empresa,S87100880,Madrid,maricruz.pulido.pera@gmail.com,+34956 64 76 08,2022-07-11,Válido,Válido,Válido
4248,Elena Tudela Durán,False,Consumidor Final,R71249547,Valencia,elena.tudela.durán@gmail.com,+34881 64 29 98,2026-03-12,Válido,Válido,Válido
3244,Cleto Del Larrañaga,False,Consumidor Final,H14481563,Málaga,cleto.del.larrañaga@hotmail.com,+34710952242,2026-03-03,Válido,Válido,Válido
1554,Natividad Colom-Salamanca,False,Consumidor Final,W27409802,Málaga,natividad.colom-sala@outlook.es,+34923170281,2022-04-08,Válido,Válido,Válido
2717,Inversiones Salas & Asociados S.Com.,True,Taller/Pequeña Empresa,S89421300,Valencia,inversiones.salas.&.@gmail.com,+34984 789 950,2022-01-21,Válido,Válido,Válido
1573,Instalaciones Iberia S.L.N.E,True,Taller/Pequeña Empresa,Q53588695,Sevilla,instalaciones.iberia@gmail.com,+34987013875,2024-07-06,Válido,Válido,Válido
3647,Sobrino & Asociados S.L.,True,Taller/Pequeña Empresa,U35133787,Murcia,sobrino.&.asociados.@outlook.es,+34827 522 133,2022-09-04,Válido,Válido,Válido
3127,Tenorio Y Arco S.A.,True,Distribuidor Mediano,M46335771,Murcia,tenorio.y.arco.s.a.@gmail.com,,2020-12-06,Válido,Válido,Revisar
4634,Aurelio Calatayud Corominas S.L.N.E S.L.,True,Taller/Pequeña Empresa,N49568600,Bizkaia,aurelio.calatayud.co@hotmail.com,+34 921 036 871,2022-05-13,Válido,Válido,Válido
1030,Cortes Y Guzmán S.L.N.E,True,Taller/Pequeña Empresa,G91178885,Madrid,cortes.y.guzmán.s.l.@empresa.es,+34 856025634,2021-05-31,Válido,Válido,Válido
1203,Pascual Donoso Blanch,False,Consumidor Final,D99826000,Madrid,pascual.donoso.blanc@empresa.es,,2023-05-16,Válido,Válido,Revisar
2340,Ariadna Carvajal Teruel S.L.,True,Taller/Pequeña Empresa,W49448235,Bilbao,ariadna.carvajal.ter@hotmail.com,+34 886 15 15 26,2025-02-18,Válido,Válido,Válido
1599,Mur Y Asociados S.L.L.,True,Fabricante Grande,J54958564,Barcelona,mur.y.asociados.s.l.@gmail.com,+34 879632123,2026-01-27,Válido,Válido,Válido
1063,Familia Galiano S.L.,True,Taller/Pequeña Empresa,G75437844,Málaga,familia.galiano.s.l.@hotmail.com,+34 884 123 281,2021-05-25,Válido,Válido,Válido
2624,Instalaciones Globales S.L.,True,Distribuidor Mediano,J49210089,Sevilla,instalaciones.global@gmail.com,+34 878 220 414,2022-02-06,Válido,Válido,Válido
2074,Germán Verdugo-Villanueva,False,Consumidor Final,A24789528,Zaragoza,germán.verdugo-villa@empresa.es,+34 946792529,2025-05-26,Válido,Válido,Válido
